OBJECTID,SourceOID,ABCDMisc,ADSPermissionState,ContainmentDateTime,ControlDateTime,CreatedBySystem,IncidentSize,DiscoveryAcres,DispatchCenterID,EstimatedCostToDate,FinalAcres,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsReimbursable,IsTrespass,IsUnifiedCommand,LocalIncidentIdentifier,ModifiedBySystem,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,EstimatedFinalCost,OrganizationalAssessment,StrategicDecisionPublishDate,CreatedOnDateTime_dt,ModifiedOnDateTime_dt,ActiveFireCandidate,IsCpxChild,CpxName,CpxID,SourceGlobalID,GlobalID,IncidentComplexityLevel,x,y
506539,38469138,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/11/2025 5:42:43 AM,,,,,,,,,OSCC,,,,,,LAC-356000,,WF,FI,34.06245,-117.99717,,,{01AF55B9-F88E-4F12-9AF6-AE981571CC34},,0,,,,,,356000,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-356000,No Decision,,,,10/11/2025 9:46:37 PM,10/11/2025 9:46:37 PM,1,0,,,{5C1D236F-C58E-4D85-9079-EE64ABF4BBA9},48adf85b-f82b-4cd1-8aca-5033140bc6fa,,-117.99717,34.06245
506542,38469139,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/11/2025 7:16:20 AM,,,,,,,,,OSCC,,,,,,LAC-356070,,WF,FI,34.04393,-117.76056,,,{DF3F2EB3-97AD-4BB5-AC3A-DA106714A5BB},,0,,,,,,356070,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-356070,No Decision,,,,10/11/2025 9:47:11 PM,10/11/2025 9:47:32 PM,1,0,,,{5E29B461-DD46-48F5-BAD2-D539F0CE200A},28e64503-d8fd-4b9e-88c1-e91038d9f47f,,-117.75833,34.04394
506543,38469140,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/11/2025 8:54:08 AM,,,,,,,,,OSCC,,,,,,LAC-356130,,WF,FI,34.05892,-118.0115,,,{EECBD3A8-967F-4416-89FC-05D7EA96F6AC},,0,,,,,,356130,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-356130,No Decision,,,,10/11/2025 9:48:01 PM,10/11/2025 9:48:01 PM,1,0,,,{54BCE147-BFC7-4EE8-B4B3-C0834AA3F9DA},661f63a9-2a24-4623-a142-2b9e1802e922,,-118.0115,34.05892
506676,38469274,,DEFAULT,,,INFORM_Inspector,7,7,SDGPC,,,,,,,,,,Human,Arson,Unknown (remarks required),SCDJ,,10/11/2025 10:10:46 AM,,,,,,,,,RMCC,,,,,,Driftwood,,WF,FI,,,,,{404B0576-8562-4B2F-BB86-3CBCF30BD869},,0,0,,,,,000070,INFORM_Inspector,,,,Sioux,SDGPC,38085,USACE,SDOAE,,DOD,Federal,,,,,,,RM23,BIA,NDSRA,US-ND,Grass-Shrub,GS2,,,,2025-NDSRA-000070,No Decision,,,,10/12/2025 4:26:11 PM,10/12/2025 4:26:55 PM,1,0,,,{F59D696C-0C85-4048-B5FA-B234F778653D},1be13b4a-be77-46df-9592-36103f1d3ae7,,-100.65041111,46.09183611
506545,38469142,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/11/2025 11:36:18 AM,,,,,,,,,OSCC,,,,,,LAC-356219,,WF,FI,34.12866,-117.93148,,,{7AAB7E99-3032-4512-8AFD-2E7B2258E489},,0,,,,,,356219,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-356219,No Decision,,,,10/11/2025 9:48:41 PM,10/11/2025 9:48:54 PM,1,0,,,{016F3602-1EC0-4BF7-930B-658865083744},92d07807-4ce2-46d0-8153-8ebf618d9494,,-117.931,34.13028
506546,38469143,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/11/2025 12:18:24 PM,,,,,,,,,OSCC,,,,,,LAC-356240,,WF,FI,33.89625,-118.18698,,,{48981194-19F6-4B07-B3DE-0F854CD9D4DA},,0,,,,,,356240,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-356240,No Decision,,,,10/11/2025 9:49:29 PM,10/11/2025 9:49:29 PM,1,0,,,{6B528403-E372-4AD7-B4BE-0933D9EE7FF9},98e1a3d7-3906-494e-bb36-d064f1f1865e,,-118.18698,33.89625
506541,38469144,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/11/2025 12:41:53 PM,,,,,,,,,OSCC,,,,,,LAC-356256,,WF,FI,34.57251,-117.92389,,,{6637AF3F-17BC-47D4-84C2-9EA96E5F3824},,0,,,,,,356256,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2025-CALAC-356256,No Decision,,,,10/11/2025 9:49:49 PM,10/11/2025 9:49:49 PM,1,0,,,{3C6E504F-A09B-40C2-8FA9-DB80741206A5},20f84bc5-9e3c-4681-805f-7e6a9af7ab44,,-117.92389,34.57251
506581,38469178,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/11/2025 1:28:13 PM,,,,,,,,,OSCC,,,,,,LAC-356273,,WF,FI,33.95307,-118.164,,,{F196A69C-5E12-4BCC-9C77-BC3F31656888},,0,,,,,,356273,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-356273,No Decision,,,,10/11/2025 11:20:54 PM,10/11/2025 11:20:54 PM,1,0,,,{D1BC84D5-E80A-47E8-A3B1-BF91938616F2},c9f84bb7-373d-4f32-b0fd-d0bb19a4405b,,-118.164,33.95307
506467,38469065,,ICS209,,,fireweb,,0.1,OR71C,,,,,,,,,,Natural,Natural,,SCCW,,10/11/2025 3:40:00 PM,,,,,,,,,NWCC,,,,,,Medco A Rd,,WF,FI,42.67683333,-122.60333333,,10/11/2025 4:00:00 PM,{D2D4833D-3AFE-4221-BB06-3803E1D22AAD},,0,1,,,,,042526,fireweb,,,,Jackson,ORRVC,41029,BLM,ORMED,,BLM,Federal,,,,,,,NW04,BLM,ORMED,US-OR,,,,,,2025-ORMED-042526,No Decision,,,,10/11/2025 7:19:23 PM,10/11/2025 7:37:12 PM,1,0,,,{4E929FA7-3438-4ECF-AA20-F149D77A1A4A},e251542d-8119-482d-b225-5179dcd3693c,,-122.60333333,42.67683333
506429,38469027,,DEFAULT,,,wildcade,0.1,0.1,MNMNCC,,,,,,,,,,Undetermined,,,,,10/11/2025 3:52:53 PM,,,,,,,,,EACC,,,,,,Forest Rd,,WF,FI,46.383709,-94.445194,,,{C640A30C-F980-4028-926E-E3B752079B9E},,0,,,,,,002864,wildcade,,,,Cass,MNMNCC,27021,DNR,MNMNS,,State,Other,,,,,,,EA01,DNR,MN1FS,US-MN,,,,,,2025-MN1FS-002864,No Decision,,,,10/11/2025 5:19:31 PM,10/11/2025 5:19:31 PM,1,0,,,{775818A9-11C5-40DA-882D-D9AC7458F69C},45b07296-d599-4d57-930d-36450911e6bd,,-94.445194,46.383709
506436,38469034,,DEFAULT,,,wildcade,2,2,CALPCC,,,,,,,,,,Undetermined,,,SCCU,,10/11/2025 4:33:32 PM,,,,,,,,,OSCC,,,,,,Rhea,,WF,FI,34.798907,-120.585431,,,{91B5BEBA-F316-40D5-BB73-A88BA66A52EF},,0,1,1,1,,,002871,firecode,,,,Santa Barbara,CASBDC,06083,,,,DOD,Federal,,,,,,,SC07,USAF,CAVAQ,US-CA,,,,,,2025-CAVAQ-002871,No Decision,,,,10/11/2025 5:39:50 PM,10/11/2025 5:41:46 PM,1,0,,,{015F191B-F5EE-42F9-A9E7-51542036F7BD},7540785a-da1d-4da0-b28f-0e3f957217a2,,-120.585431,34.798907
506419,38469017,,DEFAULT,,,IROC,,,SDGPC,,,,,,,,,,,,,,,10/11/2025 4:34:00 PM,,,,,,,,,RMCC,,,,,,Starling Basin Rx,,RX,FI,,,,,{CE00B657-B85A-4802-8649-DF4DCB16A219},,0,,,,,,000001,IROC,,,,Pennington,SDGPC,46103,NPS,SDMRP,,NPS,Federal,,,,,,,RM05,NPS,SDWCP,US-SD,,,,,,2025-SDWCP-000001,No Decision,,,,10/11/2025 4:37:30 PM,10/11/2025 4:37:30 PM,1,0,,,{BDDD0FEA-4850-4328-BE7C-CCCA3ECDEC76},e7a5b76d-cb30-42ce-b19c-f9f2926b0bf8,,-103.4616667,43.8772222
506426,38469024,,DEFAULT,,,wildcade,1,0.25,MNRLC,,,,,,,,,,Undetermined,,,SCCY,,10/11/2025 4:54:29 PM,,,,,,,,,EACC,,,,,,RL 179 COOKS FIELD,,WF,FI,47.80278,-94.95151,,,{9A5F1D98-00E8-4982-B0D7-6D78692B4663},,0,,,,,,000333,firecode,,,,Beltrami,MNMNCC,27007,BIA,MNRLA,,BIA,Federal,,,,,,,EA01,BIA,MNRLA,US-MN,,,,,,2025-MNRLA-000333,No Decision,,,,10/11/2025 5:02:33 PM,10/11/2025 10:29:01 PM,1,0,,,{DDED601F-6F30-4F8F-9BF4-839A3155A505},009fbb2f-aac4-44be-b20c-ddb7bc86d140,,-94.95151,47.80278
506427,38469025,,DEFAULT,,,IROC,,,CAXSDC,,,,,,,,,,,,,,,10/11/2025 5:02:00 PM,,,,,,,,,OSCC,,,,,,CUYAMACA,,WF,FI,,,,,{6FB1FB6A-BB31-4626-B921-FE75BB42ED83},,0,,,,,,059447,IROC,,,,Inyo,CASBCC,06027,NPS,CADVP,,NPS,Federal,,,,,,,SC16,C&L,CASNT,US-CA,,,,,,2025-CASNT-059447,No Decision,,,,10/11/2025 5:04:28 PM,10/11/2025 5:04:28 PM,1,0,,,{688A02E7-81E4-459E-9611-595CE21A7AC6},2fdc85b6-a170-4e96-8eaa-45635338b24d,,-116.9808333,35.8688889
506633,38469231,,DEFAULT,,,INFORM_Mobile,5,,NHNEC,,,,,,,,,,Undetermined,Undetermined (remarks required),Under investigation,,S4310,10/11/2025 6:30:00 PM,,,,,,,,,EACC,,,,,,Fox Brook Fire,,WF,FI,,,,,{D22D21C6-DC4B-4803-ACF2-D1681B889BE9},,0,,,,,,25R003921,INFORM_Mobile,,,,Aroostook,NHNEC,23003,,,,Private,Private,,,,,,,EA21,SFS,Memes,US-ME,,,,,,2025-MEMES-25R003921,No Decision,,,,10/12/2025 2:26:02 AM,10/12/2025 2:26:02 AM,1,0,,,{A4C13EBB-D051-443D-901A-AC5A6DFA678D},e8e86b8e-37b8-4d6a-a741-b14136d9cc15,,-68.83943329,46.82272109
506476,38469073,,DEFAULT,,,fireweb,,1,OR73C,,,,,,,,,,Human,,,,,10/11/2025 6:55:00 PM,,,,,,,,,NWCC,,,,,,Birch,,WF,FI,43.59321667,-123.28861667,,10/11/2025 6:57:00 PM,{955DC157-AAAE-478A-9AB9-A45542D3C98B},,0,,,,,,000405,fireweb,,,,Douglas,ORRICC,41019,,,,Private,Private,,,,,,,NW03,DOF,OR731S,US-OR,,,,,,2025-OR731S-000405,No Decision,,,,10/11/2025 7:40:16 PM,10/11/2025 7:40:16 PM,1,0,,,{25E7E496-8741-40BD-BBA6-DA49F8687D5C},be3ae580-6f80-428f-9f89-cb2661822b98,,-123.28861667,43.59321667
506455,38469052,,DEFAULT,,,wildcade,0.01,0.01,CASBCC,,,,,,,,,,Undetermined,,,,,10/11/2025 7:02:00 PM,,,,,,,,,OSCC,,,,,,FI/AM/82A,,WF,FI,34.473747,-117.125275,,,{7B1507AE-AD86-4A5C-9C06-AA22777018D7},,0,,,,,,013762,wildcade,,,,San Bernardino,CASBCC,06071,,,,Private,Private,,,,,,,SC15,BLM,CACDD,US-CA,,,,,,2025-CACDD-013762,No Decision,,,,10/11/2025 7:02:51 PM,10/11/2025 7:09:32 PM,1,0,,,{DB3974CB-24FC-4616-9388-A5FF531C02FC},1c142d31-b0b3-4fbe-bdc4-0c8720ff1b48,,-117.125275,34.473747
506490,38469089,,DEFAULT,,,wildcade,0.1,0.1,MNMNCC,,,,,,,,,,Undetermined,,,,,10/11/2025 8:05:03 PM,,,,,,,,,EACC,,,,,,Stubble Field,,WF,FI,46.648987,-95.692034,,,{70E5EAF8-7871-4CA7-BB20-8B01CDDB2175},,0,,,,,,002868,wildcade,,,,Otter Tail,MNMNCC,27111,,,,Private,Private,,,,,,,EA01,DNR,MN1GS,US-MN,,,,,,2025-MN1GS-002868,No Decision,,,,10/11/2025 8:20:32 PM,10/11/2025 8:20:32 PM,1,0,,,{CEB0EBFA-26D6-49E6-A468-ED8FD306F0CC},9028a556-67fb-43d1-a967-b54d63a82e7e,,-95.692034,46.648987
506489,38469086,EKT5,DEFAULT,,,wildcade,0.1,0.1,IDGVC,,,,,,,,,,Undetermined,,,,,10/11/2025 8:08:09 PM,,,,,,,P1,0117,NRCC,,,,,,Frenchman,,WF,FI,46.291167,-115.540133,,,{63B81F16-52D4-4BB7-8C1E-6DE2EA34DF6B},,0,1,,,,,000954,wildcade,,,,Idaho,IDGVC,16049,USFS,IDNCF,,USFS,Federal,,,,,,,NR03,USFS,IDNCF,US-ID,,,,,,2025-IDNCF-000954,No Decision,,,,10/11/2025 8:10:22 PM,10/11/2025 8:11:04 PM,1,0,,,{077A21E6-C828-4690-BE3D-D1FCE3E37141},529197b8-7f68-479c-bbb9-9fac768fa7be,,-115.540133,46.291167
506622,38469220,,DEFAULT,,,wildcade,15,15,MNMNCC,,,,,,,,,,Undetermined,,,SCDF,,10/11/2025 8:43:22 PM,,,,,,,,,EACC,,,,,,Caldwell Three,,WF,FI,47.771167,-93.950167,,,{DA776534-19EA-4803-86E6-58B115C9F861},,0,1,,,,,002871,firecode,,,,Koochiching,MNMNCC,27071,DNR,MNMNS,,State,Other,,,,,,,EA01,DNR,MN2JS,US-MN,,,,,,2025-MN2JS-002871,No Decision,,,,10/12/2025 1:48:27 AM,10/12/2025 1:33:11 PM,1,0,,,{3D4DFB8F-195B-409A-8A3B-09262977DF26},fc1bf7f6-3fe6-4ae1-a611-e1ab63f37f5b,,-93.767833,47.953167
506580,38469180,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/11/2025 9:27:58 PM,,,,,,,,,OSCC,,,,,,LINCOLN,,WF,FI,34.03108,-118.07282,,,{1034E13C-B04E-4A0C-A2C0-8531143D7903},,0,,,,,,356755,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-356755,No Decision,,,,10/11/2025 11:21:41 PM,10/11/2025 11:24:26 PM,1,0,,,{F4FE0333-6E18-4366-B902-0CBE9FED12E3},3e76d3a2-a44c-4658-9ed8-589a66101af8,,-118.07282,34.03108
506586,38469182,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/11/2025 9:44:39 PM,,,,,,,,,OSCC,,,,,,GABRIEL,,WF,FI,34.12964,-117.9337,,,{44581F47-880A-488F-B9B9-965CB8F6BADA},,0,,,,,,356778,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-356778,No Decision,,,,10/11/2025 11:28:29 PM,10/11/2025 11:57:34 PM,1,0,,,{50BD7FEA-36F5-4B2E-BA60-E246F41E8E9B},d7a7031e-dec2-4ff1-a1d4-1e0755c5b10b,,-117.9337,34.12964
506729,38469327,,DEFAULT,,,wildcade,5,5,MNMNCC,,,,,,,,,,Undetermined,,,,,10/11/2025 10:18:50 PM,,,,,,,,,EACC,,,,,,Long Lake,,WF,FI,46.485667,-93.5215,,,{F82F75EF-ADCE-40B2-98E2-BA82102B31A5},,0,1,,,,,002874,wildcade,,,,Aitkin,MNMNCC,27001,,,,Private,Private,,,,,,,EA03,DNR,MN2KS,US-MN,,,,,,2025-MN2KS-002874,No Decision,,,,10/12/2025 9:01:59 PM,10/12/2025 9:02:00 PM,1,0,,,{17DA6351-B547-471B-AF7F-7CF16EADD010},8791851a-0d4d-45fc-952b-0274e1fa1fa1,,-93.5215,46.485667
506593,38469193,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/11/2025 11:12:28 PM,,,,,,,,,OSCC,,,,,,LAC-356872,,WF,FI,34.15324,-118.6521,,,{CA2982BA-07F5-4B80-956F-B594E0C629BD},,0,,,,,,356872,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-356872,No Decision,,,,10/11/2025 11:59:29 PM,10/11/2025 11:59:29 PM,1,0,,,{1786E77C-B5DF-4CDD-86DE-3D9FAC5ED605},8fff3135-8c56-4f97-b8c4-2592d03f0c70,,-118.6521,34.15324
506596,38469194,,DEFAULT,,,wildcade,0.1,0.1,CAANCC,,,,,,,,,,Undetermined,,,SCDD,,10/11/2025 11:48:42 PM,,,,,,,,,OSCC,,,,,,DESERT,,WF,FI,34.4463,-118.1,,,{FE4B0A7C-04F2-4E69-BFE2-C00BCCE513D8},,0,1,,,1,,254053,firecode,,,,Los Angeles,CAANCC,06037,USFS,CAANF,,USFS,Federal,,,,,,,SC09,USFS,CAANF,US-CA,,,,,,2025-CAANF-254053,No Decision,,,,10/12/2025 12:00:46 AM,10/12/2025 12:59:06 AM,1,0,,,{667EF993-D86B-47A3-A46E-9FD4FFCD98A2},1ad01b91-bb0a-4826-8eca-2ba8cec0e5be,,-118.096283,34.453367
506607,38469205,,DEFAULT,,,wildcade,4,2,MNMNCC,,,,,,,,,,Undetermined,,,,,10/12/2025 12:06:00 AM,,,,,,,,,EACC,,,,,,Raccoon,,WF,FI,47.108246,-95.062315,,,{A2BD945F-4E02-476E-A2D7-2097A7C86000},,0,1,,,,,002877,wildcade,,,,Hubbard,MNMNCC,27057,,,,Private,Private,,,,,,,EA01,DNR,MN1GS,US-MN,,,,,,2025-MN1GS-002877,No Decision,,,,10/12/2025 12:49:00 AM,10/12/2025 2:08:41 AM,1,0,,,{CEC7365A-4040-4CDB-99C3-5AD8294E3748},939a9f67-e2b4-4455-bfbe-1d98c12386e4,,-95.071042,47.107173
506611,38469209,,DEFAULT,,,IROC,,,CAVNCC,,,,,,,,,,,,,,,10/12/2025 12:35:00 AM,,,,,,,,,OSCC,,,,,,RINCON,,WF,FI,,,,,{A3828484-7275-41E4-B2F9-3CC146394700},,0,,,,,,000008,IROC,,,,Ventura,CAVNCC,06111,,,,Private,Private,,,,,,,SC08,C&L,CAVNC,US-CA,,,,,,2025-CAVNC-000008,No Decision,,,,10/12/2025 12:55:07 AM,10/12/2025 12:55:07 AM,1,0,,,{9E284E1C-33B8-4DA0-B763-8A5B72B3F641},11af247d-4fb0-4847-a16c-6acf8ac1f7ff,,-119.4197222,34.3719444
506614,38469212,,DEFAULT,,,IROC,,,CAVNCC,,,,,,,,,,,,,SCDN,,10/12/2025 12:35:00 AM,,,,,,,PN,,OSCC,,,,,,RINCON,,WF,FI,,,,,{A0E763BF-D787-4526-A7DD-EB0BBCF401F5},,0,1,,,,,088919,IROC,,,,Ventura,CAVNCC,06111,,,,,,,,,,,,SC08,C&L,CAVNC,US-CA,,,,,,2025-CAVNC-088919,No Decision,,,,10/12/2025 1:06:17 AM,10/12/2025 7:39:27 PM,1,0,,,{26974F14-CB14-4DBF-9336-4FB0EEE57271},86998f27-02c5-40de-a369-8821061ed238,,-119.4711111,34.3683333
506612,38469210,,DEFAULT,,,IROC,,,CAVNCC,,,,,,,,,,,,,,,10/12/2025 1:00:00 AM,,,,,,,,,OSCC,,,,,,RINCON,,WF,FI,,,,,{3C16DCCB-F87E-46D8-BA29-23E738818FC6},,0,,,,,,000009,IROC,,,,Ventura,CAVNCC,06111,,,,Private,Private,,,,,,,SC08,C&L,CAVNC,US-CA,,,,,,2025-CAVNC-000009,No Decision,,,,10/12/2025 1:02:57 AM,10/12/2025 1:02:57 AM,1,0,,,{0647C898-69E8-4610-8B55-7F0DAB42A781},66cbe58d-9ae3-4ebf-9032-7250c980acdf,,-119.2736111,34.3841667
506616,38469215,,DEFAULT,,,IROC,,,CAORCC,,,,,,,,,,,,,,,10/12/2025 1:14:00 AM,,,,,,,,,OSCC,,,,,,CRYSTAL,,WF,FI,,,,,{643A6E8A-6B68-464B-AC6A-35D1DD8562D5},,0,,,,,,144475,IROC,,,,Orange,CAORCC,06059,,,,Private,Private,,,,,,,SC08,C&L,CAORC,US-CA,,,,,,2025-CAORC-144475,No Decision,,,,10/12/2025 1:15:48 AM,10/12/2025 1:15:48 AM,1,0,,,{21E43392-0960-45CE-8AFD-9611EFFF5EF4},acc84a46-a93f-48e7-9cae-0d901ba63dc0,,-117.81802,33.5562483
506631,38469229,,DEFAULT,,,wildcade,0.5,0.5,MNMNCC,,,,,,,,,,Undetermined,,,,,10/12/2025 1:32:07 AM,,,,,,,,,EACC,,,,,,Cheese Burger,,WF,FI,46.79666,-95.95249,,,{125A59F1-A846-4A41-9D15-1164DB4E0595},,0,1,,,,,002878,wildcade,,,,Becker,MNMNCC,27005,,,,Private,Private,,,,,,,EA01,DNR,MN1GS,US-MN,,,,,,2025-MN1GS-002878,No Decision,,,,10/12/2025 2:13:46 AM,10/12/2025 9:08:56 PM,1,0,,,{9979A6C7-AB61-469B-BDB3-7843890AA572},af7a224c-27a6-4974-a5c2-e0893b83915e,,-95.95249,46.79666
506621,38469219,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/12/2025 1:41:49 AM,,,,,,,,,OSCC,,,,,,LAC-357046,,WF,FI,34.66012,-118.28895,,,{DD5263B7-B8FE-4865-82A6-6FFFE1B932B9},,0,,,,,,357046,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2025-CALAC-357046,No Decision,,,,10/12/2025 1:44:58 AM,10/12/2025 1:44:58 AM,1,0,,,{112972C2-72A2-4280-9C74-BA16426DEE76},3dba64f1-9e84-4232-bfd2-50bd4a2ea268,,-118.28895,34.66012
506623,38469221,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/12/2025 1:51:15 AM,,,,,,,,,OSCC,,,,,,LAC-357060,,WF,FI,33.91638,-118.37062,,,{055D6316-58BC-4D7A-957C-A6DB8BCEF9C7},,0,,,,,,357060,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-357060,No Decision,,,,10/12/2025 1:54:57 AM,10/12/2025 1:54:57 AM,1,0,,,{575AC8D7-C674-47D4-8DFA-F9F038F963DE},d180fd62-8dc9-445f-8cb3-2e65799d2c66,,-118.37062,33.91638
506634,38469233,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/12/2025 2:30:24 AM,,,,,,,,,OSCC,,,,,,LAC-357097,,WF,FI,34.42024,-118.49616,,,{D14D4ECF-1911-4E84-A269-6F5D2B9AE366},,0,,,,,,357097,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-357097,No Decision,,,,10/12/2025 2:35:00 AM,10/12/2025 2:35:00 AM,1,0,,,{5C9A2666-E4B5-47A7-A97D-7173B7604D8D},8ca71e34-6e00-4c18-949a-0118fe08d5a3,,-118.49616,34.42024
506639,38469237,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/12/2025 2:55:24 AM,,,,,,,,,OSCC,,,,,,HAMELTON,,WF,FI,34.07112,-117.7593,,,{A0F96571-96F2-40F8-B77F-36D0613366E4},,0,,,,,,357136,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-357136,No Decision,,,,10/12/2025 2:58:57 AM,10/12/2025 3:11:24 AM,1,0,,,{E1316E29-C49D-44FA-9CF6-8CCA3434FF05},260b159c-94a5-462a-80f7-d4ca1ad4fd6f,,-117.7593,34.07112
506648,38469246,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/12/2025 7:09:19 AM,,,,,,,,,OSCC,,,,,,LAC-357380,,WF,FI,33.92319,-118.20976,,,{B529AC6E-EA27-487A-89AE-FFBC45714F38},,0,,,,,,357380,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-357380,No Decision,,,,10/12/2025 7:12:59 AM,10/12/2025 7:12:59 AM,1,0,,,{8E7B1403-95B1-48AE-8D09-4132C28A4B04},23482cae-3def-4d7a-a739-440d7e8820c7,,-118.20976,33.92319
506649,38469247,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,10/12/2025 8:13:04 AM,,,,,,,,,OSCC,,,,,,LAC-357438,,WF,FI,34.29103,-118.4108,,,{3C723F44-4B58-41F1-B0FF-DAFC6E3F15D6},,0,,,,,,357438,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-357438,No Decision,,,,10/12/2025 8:16:59 AM,10/12/2025 8:16:59 AM,1,0,,,{FE4CC363-810A-4992-95D0-C12A2E592C6E},31142fb3-45f6-474b-bf6f-55778e9221a8,,-118.4108,34.29103
